chr_id,embryo_id,crossover_position,z_score
3,102709,0.136082,1.979753
3,102709,0.159657,2.041511
3,102709,0.189260,2.433796
3,102709,0.211474,2.012763
3,102709,0.528576,2.212380
3,102709,0.644918,2.081667
3,102709,0.665493,2.275514
3,102709,0.722000,2.364050
3,102709,0.912297,2.176069
3,100644,0.035581,2.027427
3,100644,0.497972,2.061739
3,103695,0.057957,2.013599
3,103695,0.269005,2.040003
3,103695,0.375765,1.969907
3,103695,0.597328,2.049297
3,103695,0.815034,2.111486
3,102872,0.277296,2.069921
3,102872,0.541598,2.275187
3,102872,0.701461,2.016418
3,102872,0.864147,1.998324
3,105248,0.041816,1.972486
3,105248,0.044388,2.967535
3,105248,0.555570,1.960653
3,105248,0.585601,2.137825
3,105248,0.635476,1.966530
3,105248,0.649293,2.046556
3,105248,0.953032,2.054520
3,105248,0.972523,2.343337
3,115229,0.293871,2.277932
3,115229,0.445816,1.960230
3,115229,0.704092,2.268061
3,115229,0.940885,2.013845
3,107593,0.557273,2.098240
3,107593,0.628530,1.961117
3,107593,0.938396,1.965867
3,103877,0.113543,2.030024
3,103877,0.215512,2.002220
3,103877,0.239516,2.051769
3,103877,0.262008,2.846493
3,103877,0.300007,2.378616
3,103877,0.514157,1.985544
3,103877,0.867846,2.061667
3,103877,0.958720,1.992132
3,100572,0.029640,2.225082
3,100572,0.153117,3.070592
3,100572,0.499520,2.218901
3,100572,0.811150,2.024873
3,100572,0.855478,2.128337
3,100572,0.931249,2.040031
3,182595,0.051022,2.047687
3,182595,0.054426,2.825646
3,182595,0.406678,1.963120
3,182595,0.658802,1.987392
3,182595,0.946025,1.961865
3,99471,0.151619,2.036200
3,106463,0.514196,2.077784
3,106463,0.661552,2.123064
3,99095,0.682865,2.054586
3,100686,0.053236,2.014575
3,100686,0.081023,1.994932
3,100686,0.950483,2.051789
3,150868,0.549823,2.201748
3,150868,0.628014,2.116584
3,150868,0.782985,2.241585
3,150868,0.817000,2.153597
3,101542,0.059314,1.980200
3,101542,0.202434,2.065550
3,101542,0.363431,2.084583
3,101542,0.951795,1.963851
3,106839,0.040044,1.972956
3,106839,0.280518,2.078749
3,106839,0.523237,1.999573
3,106839,0.882146,2.314032
3,102947,0.051992,2.041346
3,102947,0.151364,1.973428
3,102947,0.296652,2.045924
3,102947,0.418188,2.610363
3,102947,0.732340,1.988949
3,102947,0.931462,2.260644
3,138367,0.428799,2.103024
3,138367,0.474539,2.103024
3,138367,0.647916,2.443804
3,138367,0.669752,2.351391
3,138367,0.743430,1.983737
3,138367,0.820437,2.210113
3,102446,0.077563,2.023352
3,102446,0.347514,2.140531
3,102446,0.672912,2.125876
3,101412,0.232803,2.189531
3,101412,0.313365,2.007103
3,101412,0.548897,2.037840
3,101412,0.557420,3.846399
3,101412,0.772780,2.138765
3,101412,0.829488,2.884790
3,101412,0.911462,2.042795
3,101412,0.944620,2.142818
3,102522,0.961212,1.993085
3,107624,0.894864,2.125796
3,112812,0.195231,2.026832
3,112812,0.288122,2.023513
4,108489,0.046080,1.980298
4,108489,0.055858,2.006385
4,108489,0.134348,2.218032
4,108489,0.282103,1.960401
4,108489,0.684543,2.035040
4,108489,0.888760,2.027881
4,102074,0.036107,2.172424
4,102074,0.156576,2.001195
4,102074,0.169404,1.778881
4,102074,0.281199,2.099375
4,102074,0.330879,2.382446
4,102074,0.461442,2.125587
4,102074,0.637770,2.467300
4,102074,0.777428,2.038705
4,102074,0.868194,2.197917
4,101184,0.044549,2.119647
4,101184,0.127298,2.609031
4,101184,0.131372,4.908295
4,101184,0.291586,2.178527
4,101184,0.407166,2.695312
4,101184,0.425251,2.148112
4,101184,0.500797,2.357038
4,101184,0.726069,1.968979
4,101184,0.778641,2.211054
4,101184,0.795175,3.856101
4,101184,0.881735,1.969193
4,101184,0.950289,2.174688
4,130225,0.059161,3.434276
4,130225,0.134207,2.059580
4,130225,0.284748,1.970620
4,130225,0.438049,2.114557
4,130225,0.461785,2.200340
4,130225,0.539539,2.274053
4,130225,0.852870,1.988458
4,104570,0.434700,2.499398
4,104570,0.452416,1.970085
4,104570,0.815270,2.095881
4,104570,0.838586,1.985656
4,97639,0.057468,1.979216
4,97639,0.282924,2.072520
4,97639,0.466112,2.024380
4,97639,0.674114,2.079083
4,97639,0.903145,2.055524
4,98400,0.045975,2.670468
4,98400,0.060064,2.284555
4,98400,0.107721,1.977235
4,98400,0.292538,2.039290
4,98400,0.326132,2.012084
4,98400,0.391637,1.996656
4,142256,0.037436,2.380041
4,142256,0.198307,2.128189
4,142256,0.405547,1.975369
4,142256,0.638389,2.042656
4,142256,0.726605,1.976962
4,142256,0.768584,1.980844
4,142256,0.913526,1.980081
4,106856,0.066100,1.998517
4,106856,0.742310,2.764566
4,106856,0.758975,2.968676
4,106856,0.799167,1.996808
4,106856,0.847691,1.986637
4,106856,0.958461,2.016134
4,95108,0.141399,1.964076
4,95108,0.352845,2.058768
4,102760,0.632277,2.066574
4,102760,0.769622,1.997260
4,102760,0.961274,2.020728
4,106248,0.087690,2.179143
4,106248,0.350314,2.004352
4,106248,0.382961,2.123335
4,106623,0.022712,2.628821
4,106623,0.034199,1.986440
4,106623,0.052152,2.324748
4,106623,0.065006,2.133161
4,106623,0.136399,2.031118
4,106623,0.308889,2.740573
4,106623,0.497991,1.991961
4,106623,0.522121,2.682893
4,106623,0.585865,2.534977
4,106623,0.837949,2.976304
4,106623,0.979500,1.982244
4,97165,0.477107,2.192892
4,97165,0.578571,1.981722
4,105494,0.114530,2.028292
4,105494,0.291750,2.040801
4,105494,0.391690,2.760208
4,105494,0.675764,1.962533
4,105494,0.818471,2.051046
4,105494,0.961074,1.967179
4,97830,0.060379,2.031756
4,97830,0.281603,1.978219
4,97830,0.794682,2.747407
4,97830,0.814791,2.555205
4,101405,0.079649,1.994718
4,101405,0.117317,1.994179
4,101405,0.144970,2.531316
4,101405,0.164711,2.313765
4,101405,0.193599,2.191928
4,101405,0.215785,1.997853
4,101405,0.233186,1.902130
4,101405,0.281684,1.990753
4,101405,0.334020,2.292361
4,101405,0.400287,2.177913
4,101405,0.741218,1.986236
4,103572,0.083520,1.966390
4,103572,0.189453,2.002595
4,103572,0.239896,2.211273
4,103572,0.387703,2.200677
4,103572,0.680031,2.023179
4,103572,0.877807,1.971817
4,137598,0.556763,1.997168
4,103723,0.062367,1.992945
4,103723,0.281304,3.360309
4,103723,0.635246,2.074625
4,103723,0.966451,1.997567
4,98795,0.476059,2.956401
4,98795,0.614692,2.177045
4,98795,0.620397,3.583828
4,98795,0.853607,1.982314
4,140178,0.094628,2.033956
4,140178,0.488867,2.740525
4,140178,0.894593,2.056158
4,102049,0.068491,2.007593
4,102049,0.332141,2.098921
4,102049,0.399407,2.051157
4,102049,0.413681,2.590275
4,102049,0.520139,1.960848
4,102049,0.776455,1.962900
4,102049,0.969763,2.099812
4,167879,0.083553,2.205805
4,167879,0.251521,2.074315
4,100789,0.233685,1.961495
4,105014,0.044594,2.144886
4,105014,0.252386,2.208175
4,105014,0.400456,3.714509
4,99933,0.064461,1.964991
4,99933,0.295569,1.966966
4,99933,0.425054,2.031392
4,99933,0.430416,2.555660
4,99933,0.859931,1.992428
4,114698,0.096023,1.978652
4,114698,0.430829,1.977320
4,114698,0.652342,2.365916
4,114698,0.683491,2.150008
4,101119,0.037094,2.450817
4,101119,0.060988,2.005031
4,101119,0.683890,2.391775
4,101119,0.738644,1.979806
4,101119,0.756045,4.654502
4,101119,0.886924,3.843818
4,110865,0.318735,1.971064
4,110865,0.614480,2.176863
4,107166,0.282363,1.998996
4,107166,0.543752,1.966153
4,107166,0.612937,2.028492
4,107166,0.641484,2.408760
4,106251,0.412199,2.290927
4,106251,0.470974,1.964784
4,106251,0.515661,2.176822
4,106251,0.627324,2.170383
4,106251,0.676716,2.002274
4,106251,0.717775,1.974561
4,108694,0.045833,1.965908
4,108694,0.057819,1.980828
4,108694,0.089625,1.873937
4,108694,0.104556,2.034380
4,108694,0.219689,2.093402
4,108694,0.353985,2.057377
4,108694,0.370755,1.995923
4,108694,0.400827,2.123892
4,108694,0.500293,2.104709
4,108694,0.652043,1.962932
4,108694,0.860413,1.974242
4,108694,0.933409,1.968021
4,103314,0.541275,1.983401
4,103314,0.870456,1.978663
4,112487,0.199990,1.987532
4,112487,0.297617,2.063239
4,112487,0.809223,1.973532
4,112487,0.948618,1.963801
4,105598,0.038948,2.360188
4,105598,0.601182,2.069722
4,105598,0.630228,2.122411
4,105598,0.653517,2.042756
4,105598,0.793070,2.165269
4,105598,0.800430,4.604144
4,105598,0.927629,2.097410
4,100323,0.342001,1.970632
4,100323,0.381930,1.790486
4,100323,0.461471,2.036494
4,100323,0.555970,2.270240
4,106655,0.037634,1.977336
4,106655,0.442177,2.025949
4,106655,0.455530,3.136274
4,106655,0.501136,3.222819
4,106655,0.571215,1.967990
4,106655,0.752300,1.966143
4,106655,0.760554,3.428843
4,106655,0.958357,1.970978
4,116707,0.131648,2.289787
4,116707,0.203462,2.065836
4,116707,0.442586,2.065761
4,116707,0.475576,2.661717
4,116707,0.560558,1.989789
4,116707,0.662969,1.998445
4,116707,0.706473,3.332275
4,116707,0.900490,1.997799
4,106988,0.202707,1.983641
4,106988,0.445144,0.575069
4,106988,0.461914,1.999108
4,96650,0.128939,2.070146
4,96650,0.842659,2.028453
4,116210,0.107360,1.967811
4,116210,0.357630,3.128261
4,116210,0.859458,2.362708
4,116210,0.954746,2.081243
4,167246,0.045393,2.212511
4,167246,0.065923,2.159007
4,167246,0.180557,2.814514
4,167246,0.195251,3.358167
4,167246,0.953973,2.019038
4,102994,0.077542,2.025885
4,102994,0.309779,2.181880
4,102994,0.447545,1.989325
4,102994,0.721393,2.038175
4,102994,0.913808,2.055284
4,144571,0.210869,2.046095
4,144571,0.570516,2.267653
4,144571,0.618041,2.044839
4,144571,0.628135,3.195904
4,144571,0.898829,1.982478
4,105030,0.235241,2.497445
4,105030,0.301482,2.882242
4,105030,0.558086,3.211491
4,105030,0.583269,2.438614
4,105030,0.708312,1.982403
4,105030,0.964785,2.464186
4,103949,0.153907,2.201136
4,103949,0.334177,1.994359
4,103949,0.507796,1.960684
4,102238,0.543650,2.006625
4,102238,0.618749,2.305348
4,102238,0.799703,2.072330
4,102139,0.094998,2.082036
4,102139,0.473807,2.082691
4,102139,0.894227,3.132256
4,111439,0.052843,2.130355
4,111439,0.257979,3.235304
4,111439,0.482226,2.006956
4,111439,0.533826,2.022502
4,111439,0.540897,2.968606
4,111439,0.707025,3.180060
4,100038,0.058006,1.964947
4,100038,0.109553,1.999876
4,96974,0.253572,2.085913
4,96974,0.303147,2.341729
4,96974,0.655828,2.130429
4,96974,0.798089,2.291948
4,103543,0.328654,2.060694
4,103543,0.721631,2.057088
4,103543,0.745420,2.143533
4,103543,0.772784,2.971231
4,103543,0.799780,1.962051
4,103543,0.863892,2.658257
4,107176,0.394333,2.856816
4,107176,0.570424,2.104020
4,107176,0.751220,2.102707
4,107176,0.865932,2.037367
4,107176,0.939297,2.118549
4,102080,0.065741,2.317444
4,102080,0.175696,1.972577
4,102080,0.192151,2.427880
4,102080,0.201430,2.525010
4,102080,0.209290,2.037385
4,102080,0.254055,2.405313
4,102080,0.274874,2.086443
4,102080,0.282208,2.019667
4,102080,0.282917,2.651947
4,102080,0.312253,2.067964
4,102080,0.317878,2.135022
4,102080,0.339984,1.997329
4,102080,0.370765,1.985518
4,102080,0.380071,1.976889
4,102080,0.386590,2.062359
4,102080,0.393319,2.061560
4,102080,0.400469,2.125050
4,102080,0.408723,2.894812
4,102080,0.416556,2.005450
4,102080,0.450885,2.346998
4,102080,0.462399,2.070793
4,102080,0.485688,3.753138
4,102080,0.493311,4.273777
4,102080,0.515129,3.029218
4,102080,0.516338,6.137734
4,102080,0.614175,1.976344
4,102080,0.625215,1.968616
4,102080,0.640513,2.132004
4,102080,0.652027,3.359391
4,102080,0.656364,2.927752
4,102080,0.661884,1.976998
4,102080,0.690404,2.897445
4,102080,0.698159,2.268594
4,102080,0.751336,2.064112
4,102080,0.758065,2.574632
4,102080,0.829931,1.999826
4,102080,0.839499,2.027364
4,102080,0.892098,2.038164
4,102080,0.917070,1.974525
4,102080,0.938151,1.982990
4,102080,0.946431,1.987372
4,102080,0.988226,2.042809
4,102080,0.992300,1.972902
4,100775,0.138297,2.097093
4,100775,0.248041,2.002794
4,100775,0.411856,2.009559
4,100775,0.510850,2.082689
4,100775,0.516028,3.834369
4,100775,0.754601,2.605749
4,100775,0.857747,1.975229
4,101261,0.164454,1.962115
4,101261,0.169843,2.402948
4,101261,0.353399,2.063640
4,101261,0.379133,1.965322
4,101261,0.431705,2.068121
4,101261,0.436831,2.913144
4,101261,0.499917,2.451025
4,101261,0.526808,2.332430
4,161497,0.041696,2.082164
4,161497,0.162428,2.055513
4,161497,0.191763,2.020545
4,161497,0.253404,1.516054
4,161497,0.295699,1.963221
4,161497,0.593652,2.254391
4,161497,0.730445,1.983943
4,100843,0.104572,2.104303
4,100843,0.116900,3.281278
4,100843,0.149100,1.969176
4,100843,0.278822,2.105095
4,100843,0.297617,3.012426
4,100843,0.311811,3.378796
4,100843,0.350978,2.086927
4,100843,0.366828,2.369943
4,100843,0.499389,2.260906
4,100843,0.511638,3.108954
4,100843,0.553381,3.136898
4,100843,0.828070,2.001885
4,112302,0.127979,2.076917
4,112302,0.317975,2.038051
4,112302,0.467175,2.133074
4,112302,0.780374,1.977684
4,112302,0.967557,2.011193
4,106567,0.162817,1.979735
4,106567,0.307259,1.992985
4,106567,0.977397,2.000445
4,101102,0.221711,2.045608
4,101102,0.274678,1.990484
4,101102,0.342601,1.998907
4,101102,0.577204,2.030855
4,101102,0.603017,2.027326
4,101102,0.652251,1.995847
4,101102,0.677828,1.995847
4,101102,0.751639,1.976469
4,101102,0.773588,2.531905
4,104578,0.037703,2.106313
4,104578,0.186351,2.155331
4,104578,0.299960,1.991737
4,104578,0.366122,2.054121
4,104578,0.563767,2.423206
4,104578,0.967364,2.023817
4,100955,0.273671,2.951152
4,100955,0.370535,2.398877
4,100955,0.477546,2.646813
4,100955,0.640914,2.132951
4,101562,0.042232,1.965859
4,101562,0.700935,2.038187
4,101562,0.729613,2.149009
4,101562,0.747015,2.088055
4,101562,0.954596,2.039130
4,104443,0.047756,2.024526
4,104443,0.124354,1.960392
4,104443,0.185206,1.960392
4,104443,0.282675,2.012718
4,104443,0.307043,1.981490
4,104443,0.339558,1.965906
4,104443,0.464417,2.092599
4,104443,0.612435,2.153837
4,104443,0.787999,2.221390
4,104443,0.817755,1.962089
4,104443,0.894800,1.994540
4,103395,0.116002,2.192331
4,103395,0.295378,2.047964
4,103395,0.370425,2.186831
4,103395,0.412772,2.107099
4,103395,0.926639,2.225513
4,103528,0.053151,2.064001
4,107624,0.702346,2.133942
4,101221,0.134666,2.026618
4,101221,0.290569,2.066149
4,101221,0.732859,2.125874
4,101221,0.856824,1.971996
5,108156,0.086806,2.579999
5,108156,0.109033,2.208261
5,108156,0.130130,2.274075
5,108156,0.160262,2.274075
5,108156,0.562271,1.997559
5,108156,0.593393,2.061012
5,108156,0.725211,1.978969
5,108156,0.874106,2.172419
5,155205,0.615245,1.991586
5,155205,0.865165,1.968452
5,104526,0.024210,2.095159
5,104526,0.182497,2.000771
5,104526,0.641931,1.990467
5,104526,0.826713,2.042185
5,104526,0.848913,1.962637
5,104526,0.863565,2.314240
5,104526,0.907826,2.193422
5,111268,0.864390,2.475917
5,111268,0.883119,2.586047
5,107642,0.211316,2.084494
5,107642,0.293888,2.057757
5,107642,0.421795,2.135847
5,107642,0.442947,2.013901
5,111350,0.026738,1.964233
5,111350,0.231048,2.633801
5,111350,0.434008,2.121223
5,111350,0.790710,2.100098
5,111350,0.796879,3.377021
5,111350,0.914540,3.326873
5,102333,0.286534,2.673275
5,102333,0.598672,2.555340
5,102333,0.617896,2.524541
5,102333,0.840053,2.052936
5,97407,0.225518,2.029552
5,97407,0.519010,2.068322
5,97407,0.603152,1.961387
5,104964,0.066769,2.579247
5,104964,0.310381,2.539463
5,104964,0.332277,2.120216
5,104964,0.564019,1.973884
5,104964,0.604561,2.546650
5,106475,0.601393,1.971277
5,99632,0.036598,2.009653
5,99632,0.592018,2.222776
5,99632,0.617632,2.002971
5,99632,0.883306,1.962692
5,100349,0.302283,1.984937
5,100349,0.428868,1.984729
5,100349,0.804354,2.031898
5,111271,0.163041,2.078943
5,111271,0.409518,1.989834
5,111271,0.540455,2.476971
5,111271,0.567144,2.017743
5,111271,0.715955,2.061836
5,111271,0.737301,1.981290
5,152215,0.344727,1.996572
5,98198,0.145846,2.124163
5,98198,0.380177,2.034627
5,99538,0.074259,1.985594
5,99538,0.409009,2.217848
5,99538,0.797054,2.170465
5,105565,0.021211,1.982572
5,105565,0.325637,2.622092
5,105565,0.753288,1.969324
5,105565,0.877697,2.306076
5,107878,0.233662,2.178048
5,107878,0.441524,2.228393
5,107878,0.593200,2.250384
5,107878,0.771813,1.963325
5,100222,0.089793,1.962271
5,100222,0.190350,2.301384
5,100222,0.228524,0.798583
5,100222,0.233619,1.984389
5,100222,0.718723,2.067904
5,104107,0.189289,2.004408
5,104107,0.300119,2.099819
5,104107,0.629058,1.226438
5,104107,0.774895,2.070111
5,105447,0.613957,2.036674
5,105447,0.652462,1.597822
5,105447,0.797225,2.004887
5,101582,0.171044,2.063915
5,101582,0.462966,2.029188
5,101582,0.540967,1.978140
5,101582,0.803611,2.448945
5,101582,0.810827,3.357599
5,101582,0.833412,2.868475
5,101582,0.968728,2.067108
5,101582,0.984344,2.098781
5,100333,0.101203,1.978292
5,100333,0.186667,2.026511
5,100333,0.339499,1.965235
5,100333,0.362635,2.210245
5,100333,0.411330,1.904026
5,100333,0.738203,2.064335
5,100333,0.944551,2.093277
5,113125,0.237917,2.471185
5,113125,0.286447,2.797220
5,113125,0.923530,2.013803
5,99641,0.074259,1.985594
5,99641,0.409009,2.217848
5,99641,0.797054,2.170465
5,154791,0.467046,2.021961
5,154791,0.535323,2.038022
5,154791,0.940995,1.995599
5,107379,0.143656,1.986685
5,107379,0.285114,1.966462
5,107379,0.426654,2.169538
5,107379,0.681945,1.976776
5,107379,0.837835,2.005198
5,107379,0.928394,1.972109
5,105283,0.291931,1.971991
5,105283,0.334181,2.370654
5,105283,0.599717,2.962090
5,105283,0.733794,4.106339
5,105283,0.792266,2.328422
5,105283,0.820993,2.137948
5,105283,0.887343,2.818158
5,105283,0.930226,2.063843
5,105283,0.951737,1.983015
5,103804,0.380531,2.297794
5,103804,0.562256,2.066098
5,103921,0.016769,2.241024
5,103921,0.228460,2.370344
5,103921,0.433265,2.011600
5,100671,0.191236,2.107272
5,100671,0.235635,2.760062
5,100671,0.309476,2.456313
5,100671,0.321732,4.771555
5,100671,0.798051,2.193008
5,102240,0.132115,3.689729
5,102240,0.319211,2.756823
5,102240,0.359478,2.521146
5,102240,0.379859,2.506127
5,102240,0.462982,2.025478
5,102240,0.468050,3.140825
5,102240,0.536080,1.965912
5,102240,0.550071,2.804313
5,102240,0.618652,3.190775
5,102240,0.811118,3.020992
5,102731,0.103192,2.154506
5,102731,0.866805,2.178706
5,96977,0.180209,2.097889
5,96977,0.196514,2.070059
5,96977,0.370500,2.924417
5,96977,0.400190,2.428164
5,96977,0.523856,2.036149
5,96977,0.545835,2.017476
5,96977,0.603068,1.992159
5,96977,0.623366,1.988611
5,172299,0.641025,2.541048
5,103803,0.301297,2.333408
5,103803,0.359687,2.059804
5,103803,0.910480,2.459694
5,103803,0.950141,2.135215
5,101542,0.181129,2.182615
5,101542,0.280750,2.090860
5,101542,0.393866,2.454901
5,101542,0.451237,2.147107
5,101542,0.487731,2.052415
5,101542,0.648633,2.373241
5,101542,0.853246,2.021992
5,126373,0.584791,2.443507
5,126373,0.630622,2.026980
5,102946,0.612387,2.080935
5,102946,0.708565,2.174684
5,102946,0.887150,2.090268
5,99400,0.143254,2.417742
5,99400,0.532621,2.237008
5,99400,0.821293,2.179594
5,99400,0.882519,2.394915
5,99400,0.919619,2.068937
5,99400,0.967075,2.123102
5,108761,0.292397,2.142730
5,108761,0.312007,2.218892
5,108761,0.733406,2.265098
5,108761,0.751721,2.013672
5,108761,0.791520,2.075709
5,108761,0.796863,5.644142
5,108761,0.953717,2.291665
5,108761,0.964101,2.376221
5,106807,0.033982,2.020439
5,106807,0.175302,1.992521
5,106807,0.279881,2.022588
5,106807,0.368044,1.893437
5,106807,0.408090,2.029703
5,106807,0.472980,2.182160
5,106807,0.623940,2.047432
5,106807,0.715023,1.983120
5,106460,0.360068,2.084962
5,106460,0.366568,3.388341
5,106460,0.410994,2.577872
5,106460,0.677026,2.014789
5,106460,0.772267,2.028013
5,106460,0.776812,4.167411
5,106460,0.874560,3.611553
5,196877,0.115468,2.063731
5,196877,0.120013,3.684471
5,196877,0.206854,3.144694
5,196877,0.418627,2.792328
5,196877,0.439284,2.414267
5,196877,0.458867,2.990024
5,196877,0.493019,2.901476
5,196877,0.510812,3.214478
5,196877,0.577162,2.135270
5,196877,0.936975,2.072254
5,105114,0.171002,1.988077
5,105114,0.465898,2.001048
5,105114,0.784977,1.981645
5,105114,0.948992,2.592993
6,99496,0.024704,2.070840
6,99496,0.227946,2.463118
6,99496,0.245744,1.986709
6,99496,0.335349,1.987987
6,99496,0.382069,2.091053
6,99496,0.519125,2.699566
6,99496,0.566898,2.359629
6,99496,0.623278,2.064075
6,99496,0.674476,1.994725
6,99496,0.860184,2.146014
6,99496,0.878919,2.210518
6,102280,0.026080,1.976009
6,102280,0.034716,2.879507
6,102280,0.099907,2.010614
6,102280,0.118553,2.066990
6,102280,0.181549,2.158796
6,102280,0.193668,2.124977
6,102280,0.492984,2.045202
6,102280,0.513475,2.038119
6,102280,0.702901,1.978118
6,102280,0.926780,2.039604
6,99473,0.115213,2.053553
6,99473,0.182805,1.961862
6,99473,0.226421,1.977601
6,99473,0.395004,2.108182
6,99473,0.411397,3.787052
6,99473,0.639873,2.054147
6,105421,0.070546,2.098371
6,105421,0.082518,2.099666
6,105421,0.215418,2.140474
6,105421,0.223351,1.564375
6,105421,0.244339,2.023760
6,105421,0.272617,2.125386
6,105421,0.305754,1.661594
6,105421,0.340969,2.126273
6,105421,0.379756,2.115532
6,105421,0.496321,2.861160
6,105421,0.637710,2.697703
6,105421,0.653312,1.991913
6,105421,0.724416,2.180031
6,105421,0.893058,1.960771
6,172084,0.077965,1.977661
6,172084,0.322277,2.353092
6,172084,0.353102,5.870371
6,172084,0.530584,2.033663
6,172084,0.679320,1.979888
6,172084,0.946875,1.972535
6,99411,0.279343,2.140095
6,99411,0.305279,2.142950
6,99411,0.658546,3.034712
6,99411,0.692063,2.131795
6,99411,0.966995,1.972999
6,105778,0.038872,2.058324
6,105778,0.269485,2.003225
6,105778,0.583994,2.093522
6,164902,0.067384,1.967674
6,164902,0.189072,2.068631
6,164902,0.193814,1.964645
6,164902,0.267963,2.029190
6,164902,0.492603,2.080291
6,164902,0.981989,2.108493
6,111828,0.308671,2.136770
6,111828,0.804936,2.131662
6,111828,0.867580,1.996200
6,98118,0.077755,1.982029
6,98118,0.108316,2.046283
6,98118,0.160158,2.240085
6,98118,0.165954,2.765869
6,98118,0.314134,1.999412
6,98118,0.644685,2.768305
6,98118,0.902755,2.042241
6,104684,0.040014,2.076507
6,104684,0.164775,2.216906
6,104684,0.179587,2.019587
6,104684,0.282570,2.055175
6,104684,0.494799,2.009563
6,100965,0.135931,2.500085
6,100965,0.322166,2.039380
6,100965,0.453924,2.214952
6,100965,0.806049,2.075558
6,131113,0.341464,2.859242
6,131113,0.404840,2.158323
6,131113,0.624153,2.022317
6,106140,0.905001,2.531381
6,103610,0.385816,1.995614
6,142978,0.188954,2.009297
6,142978,0.423957,1.977270
6,142978,0.479781,2.142407
6,142978,0.535165,2.050908
6,142978,0.760216,2.115011
6,142978,0.973235,2.067717
6,101709,0.042415,1.972416
6,101709,0.176485,1.998574
6,101709,0.190653,1.973664
6,103095,0.171274,1.978410
6,103095,0.471117,2.176931
6,111271,0.117026,2.007917
6,111271,0.173640,2.756453
6,111271,0.189477,1.977861
6,96241,0.119724,2.048545
6,96241,0.429813,1.965787
6,96241,0.628928,2.341910
6,96241,0.877572,2.437205
6,103541,0.133613,1.982615
6,103541,0.175678,2.039518
6,98395,0.275382,2.036355
6,98395,0.319496,2.108193
6,111962,0.041506,2.231265
6,111962,0.795959,2.094751
6,111962,0.898356,1.998649
6,104251,0.254052,2.112083
6,104251,0.447137,1.985550
6,104251,0.930902,2.144921
6,105755,0.333313,2.083440
6,105755,0.356175,1.605849
6,105755,0.388346,2.252180
6,105755,0.623203,2.356886
6,105794,0.369684,2.008167
6,105794,0.560515,2.046021
6,105794,0.764811,1.998077
6,105794,0.874731,1.970151
6,106444,0.021864,1.975158
6,106444,0.142967,1.981106
6,106444,0.304875,2.617384
6,106444,0.587565,1.998951
6,106444,0.858427,2.007368
6,106444,0.955497,2.112893
6,168168,0.381057,2.019585
6,168168,0.534155,2.280704
6,168168,0.592027,2.014329
6,168168,0.679641,2.000344
6,168168,0.705753,1.358741
6,168168,0.759030,2.035958
6,168168,0.924510,2.001138
6,168168,0.974127,2.007301
6,102947,0.662592,2.089425
6,102947,0.703222,2.041123
6,100112,0.022186,2.651366
6,100112,0.052660,2.492821
6,100112,0.161467,2.003487
6,100112,0.167849,1.941119
6,100112,0.191911,2.155413
6,100112,0.265855,2.465826
6,100112,0.288512,2.199635
6,100112,0.410492,1.997422
6,100112,0.435931,3.049146
6,100112,0.489852,2.486863
6,100112,0.506625,4.320437
6,100112,0.514558,2.258952
6,102075,0.063901,2.064345
6,102075,0.325601,2.139986
6,102075,0.511016,2.226202
6,98992,0.319981,2.146162
6,98992,0.731032,1.983213
6,98992,0.958366,1.979876
6,100800,0.261056,2.037204
6,100800,0.289626,2.429602
6,102396,0.195041,2.083618
6,102396,0.261110,2.103262
6,102396,0.593593,1.964314
6,95118,0.303149,2.070547
6,95118,0.451914,1.980848
6,95118,0.652727,1.988021
6,95118,0.662475,4.193979
6,95118,0.890687,2.114467
6,97884,0.031759,2.088869
6,97884,0.216998,2.847196
6,97884,0.309267,2.072968
6,97884,0.526033,2.015475
6,97884,0.635982,2.097510
6,97884,0.839342,2.869888
6,97884,0.964689,2.328039
6,99271,0.060590,2.036419
6,99271,0.144896,2.061355
6,99271,0.173759,2.118492
6,99271,0.291495,1.985274
6,99271,0.503314,1.980723
6,105206,0.053088,2.101979
6,104900,0.037100,2.170659
6,104900,0.204834,2.696746
6,104900,0.335157,2.241303
6,104900,0.709705,2.010996
6,103006,0.376842,2.478490
6,103006,0.502950,2.372344
6,103006,0.522417,2.454118
6,103006,0.773959,2.071885
6,107260,0.149069,2.635680
6,107583,0.387857,2.328846
6,107583,0.432264,2.320140
6,107583,0.457966,2.098670
6,107583,0.547834,2.075380
6,107583,0.580766,2.042098
6,107583,0.758248,1.974843
6,107583,0.966906,1.975894
6,103528,0.045810,2.115367
6,103528,0.051313,3.303144
6,103528,0.272793,1.984597
6,103528,0.301948,2.248555
6,103528,0.894024,1.978965
6,103528,0.934947,2.033211
6,92093,0.391224,2.095393
6,92093,0.533812,2.101025
6,92093,0.753740,1.986276
6,95252,0.158508,2.024299
6,95252,0.182453,2.045955
6,95252,0.323520,2.788370
6,95252,0.455834,3.936780
6,128674,0.070019,2.017256
6,128674,0.075581,3.053863
6,128674,0.184915,2.056324
6,128674,0.538679,1.968824
6,128674,0.745493,2.915814
6,106330,0.232981,2.008785
6,106330,0.627581,2.865279
6,121509,0.287396,2.134472
6,121509,0.330311,2.395305
6,121509,0.397141,2.005647
6,121509,0.443421,2.287234
6,121509,0.589289,2.517220
6,121509,0.620494,2.136636
6,101421,0.176820,2.068207
